item_name	detected_path	type	size	git_remote	git_commit	git_branch	archive_hash	usable	duplicate	selected_copy	notes
0.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/hard_motions/0.txt	documentation	33472					unknown	no	yes	gmr
1.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/hard_motions/1.txt	documentation	26518					unknown	no	yes	gmr
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/pnd_adam_lite/README.md	documentation	1217					unknown	yes	no	gmr; duplicate_name
config.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/stanford_toddy/assemblies/left_arm_active/config.json	data_or_checkpoint	265					unknown	yes	no	gmr; duplicate_name
config.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/stanford_toddy/assemblies/left_arm_gripper/config.json	data_or_checkpoint	267					unknown	yes	no	gmr; duplicate_name
config.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/stanford_toddy/assemblies/left_arm_hand/config.json	data_or_checkpoint	261					unknown	yes	no	gmr; duplicate_name
config.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/stanford_toddy/assemblies/left_arm_umi/config.json	data_or_checkpoint	259					unknown	yes	no	gmr; duplicate_name
config.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/stanford_toddy/assemblies/left_leg_OP3/config.json	data_or_checkpoint	259					unknown	yes	no	gmr; duplicate_name
config.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/stanford_toddy/assemblies/left_leg_XM430/config.json	data_or_checkpoint	263					unknown	yes	no	gmr; duplicate_name
config.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/stanford_toddy/assemblies/left_leg_active/config.json	data_or_checkpoint	265					unknown	yes	no	gmr; duplicate_name
config.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/stanford_toddy/assemblies/left_leg_reorder/config.json	data_or_checkpoint	267					unknown	yes	no	gmr; duplicate_name
config.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/stanford_toddy/assemblies/right_arm_active/config.json	data_or_checkpoint	267					unknown	yes	no	gmr; duplicate_name
config.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/stanford_toddy/assemblies/right_arm_gripper/config.json	data_or_checkpoint	269					unknown	yes	no	gmr; duplicate_name
config.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/stanford_toddy/assemblies/right_arm_hand/config.json	data_or_checkpoint	263					unknown	yes	no	gmr; duplicate_name
config.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/stanford_toddy/assemblies/right_arm_umi/config.json	data_or_checkpoint	261					unknown	yes	no	gmr; duplicate_name
config.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/stanford_toddy/assemblies/right_leg_OP3/config.json	data_or_checkpoint	261					unknown	yes	no	gmr; duplicate_name
config.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/stanford_toddy/assemblies/right_leg_XM430/config.json	data_or_checkpoint	265					unknown	yes	no	gmr; duplicate_name
config.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/stanford_toddy/assemblies/right_leg_active/config.json	data_or_checkpoint	267					unknown	yes	no	gmr; duplicate_name
config.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/stanford_toddy/assemblies/right_leg_reorder/config.json	data_or_checkpoint	269					unknown	yes	no	gmr; duplicate_name
config.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/stanford_toddy/assemblies/sysID_2XC430/config.json	data_or_checkpoint	259					unknown	yes	no	gmr; duplicate_name
config.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/stanford_toddy/assemblies/sysID_2XL430/config.json	data_or_checkpoint	259					unknown	yes	no	gmr; duplicate_name
config.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/stanford_toddy/assemblies/sysID_XC330/config.json	data_or_checkpoint	257					unknown	yes	no	gmr; duplicate_name
config.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/stanford_toddy/assemblies/sysID_XC430/config.json	data_or_checkpoint	257					unknown	yes	no	gmr; duplicate_name
config.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/stanford_toddy/assemblies/sysID_XM430/config.json	data_or_checkpoint	257					unknown	yes	no	gmr; duplicate_name
config.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/stanford_toddy/assemblies/toddlerbot/config.json	data_or_checkpoint	255					unknown	yes	no	gmr; duplicate_name
config.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/stanford_toddy/assemblies/toddlerbot_active/config.json	data_or_checkpoint	269					unknown	yes	no	gmr; duplicate_name
config.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/stanford_toddy/assemblies/toddlerbot_arms/config.json	data_or_checkpoint	265					unknown	yes	no	gmr; duplicate_name
config.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/stanford_toddy/assemblies/toddlerbot_legs/config.json	data_or_checkpoint	265					unknown	yes	no	gmr; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/unitree_g1/README.md	documentation	2064					unknown	yes	no	unitree,gmr; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/assets/unitree_h1_2/README.md	documentation	583					unknown	yes	no	unitree,gmr; duplicate_name
bvh_lafan1_to_g1.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/bvh_lafan1_to_g1.json	data_or_checkpoint	9730					unknown	no	yes	lafan,gmr
bvh_lafan1_to_n1.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/bvh_lafan1_to_n1.json	data_or_checkpoint	9736					unknown	no	yes	lafan,gmr
bvh_lafan1_to_pm01.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/bvh_lafan1_to_pm01.json	data_or_checkpoint	9439					unknown	no	yes	lafan,gmr
bvh_lafan1_to_t1_29dof.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/bvh_lafan1_to_t1_29dof.json	data_or_checkpoint	9707					unknown	no	yes	lafan,gmr
bvh_lafan1_to_toddy.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/bvh_lafan1_to_toddy.json	data_or_checkpoint	10022					unknown	no	yes	lafan,gmr
bvh_nokov_to_g1.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/bvh_nokov_to_g1.json	data_or_checkpoint	7444					unknown	no	yes	gmr
bvh_to_talos.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/bvh_to_talos.json	data_or_checkpoint	4418					unknown	no	yes	gmr
bvh_xsens_to_g1.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/bvh_xsens_to_g1.json	data_or_checkpoint	9632					unknown	no	yes	gmr
bvh_xsens_to_h1_2.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/bvh_xsens_to_h1_2.json	data_or_checkpoint	9810					unknown	no	yes	gmr
fbx_offline_to_g1.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/fbx_offline_to_g1.json	data_or_checkpoint	9618					unknown	no	yes	gmr
fbx_to_g1.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/fbx_to_g1.json	data_or_checkpoint	9860					unknown	no	yes	gmr
smplx_to_adam.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/smplx_to_adam.json	data_or_checkpoint	4495					unknown	no	yes	gmr
smplx_to_bhl.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/smplx_to_bhl.json	data_or_checkpoint	4125					unknown	no	yes	gmr
smplx_to_g1.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/smplx_to_g1.json	data_or_checkpoint	9737					unknown	no	yes	gmr
smplx_to_gr3.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/smplx_to_gr3.json	data_or_checkpoint	8632					unknown	no	yes	gmr
smplx_to_h1.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/smplx_to_h1.json	data_or_checkpoint	8422					unknown	no	yes	gmr
smplx_to_h1_2.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/smplx_to_h1_2.json	data_or_checkpoint	8442					unknown	no	yes	gmr
smplx_to_hi.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/smplx_to_hi.json	data_or_checkpoint	10139					unknown	no	yes	gmr
smplx_to_k1.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/smplx_to_k1.json	data_or_checkpoint	7974					unknown	no	yes	gmr
smplx_to_kuavo.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/smplx_to_kuavo.json	data_or_checkpoint	7780					unknown	no	yes	gmr
smplx_to_n1.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/smplx_to_n1.json	data_or_checkpoint	9868					unknown	no	yes	gmr
smplx_to_openloong.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/smplx_to_openloong.json	data_or_checkpoint	9737					unknown	no	yes	gmr
smplx_to_pm01.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/smplx_to_pm01.json	data_or_checkpoint	9677					unknown	no	yes	gmr
smplx_to_r1pro.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/smplx_to_r1pro.json	data_or_checkpoint	8324					unknown	no	yes	gmr
smplx_to_t1.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/smplx_to_t1.json	data_or_checkpoint	7851					unknown	no	yes	gmr
smplx_to_t1_29dof.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/smplx_to_t1_29dof.json	data_or_checkpoint	9108					unknown	no	yes	gmr
smplx_to_tienkung.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/smplx_to_tienkung.json	data_or_checkpoint	8936					unknown	no	yes	gmr
smplx_to_toddy.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/smplx_to_toddy.json	data_or_checkpoint	9604					unknown	no	yes	gmr
xrobot_to_g1.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/xrobot_to_g1.json	data_or_checkpoint	3410					unknown	no	yes	gmr
xsens_mvn_to_g1.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/ik_configs/xsens_mvn_to_g1.json	data_or_checkpoint	4048					unknown	no	yes	gmr
license.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/GMR/general_motion_retargeting/utils/lafan_vendor/license.txt	documentation	13236					unknown	no	yes	lafan,gmr
INSTALL.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/INSTALL.md	documentation	836					unknown	no	yes	pbhc
LICENSE-CC-BY-NC-4.0.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/LICENSE-CC-BY-NC-4.0.md	documentation	17848					unknown	no	yes	pbhc
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/README.md	documentation	8899					unknown	yes	no	pbhc; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/description/README.md	documentation	0					unknown	yes	no	pbhc; duplicate_name
dof_axis.npy	/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/description/robots/g1/dof_axis.npy	data_or_checkpoint	680					unknown	yes	yes	pbhc; duplicate_name
Bruce_Lee_pose.pkl	/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/example/motion_data/Bruce_Lee_pose.pkl	data_or_checkpoint	259443					unknown	no	yes	pbhc
Charleston_dance.pkl	/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/example/motion_data/Charleston_dance.pkl	data_or_checkpoint	478963					unknown	no	yes	pbhc
Hooks_punch.pkl	/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/example/motion_data/Hooks_punch.pkl	data_or_checkpoint	137907					unknown	no	yes	pbhc
Horse-stance_pose.pkl	/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/example/motion_data/Horse-stance_pose.pkl	data_or_checkpoint	165363					unknown	no	yes	pbhc
Horse-stance_punch.pkl	/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/example/motion_data/Horse-stance_punch.pkl	data_or_checkpoint	157523					unknown	no	yes	pbhc
Roundhouse_kick.pkl	/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/example/motion_data/Roundhouse_kick.pkl	data_or_checkpoint	124563					unknown	no	yes	pbhc
Side_kick.pkl	/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/example/motion_data/Side_kick.pkl	data_or_checkpoint	141043					unknown	no	yes	pbhc
model_50000.onnx	/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/example/pretrained_horse_stance_pose/exported/model_50000.onnx	data_or_checkpoint	1477129					unknown	no	yes	pbhc
model_50000.pt	/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/example/pretrained_horse_stance_pose/model_50000.pt	data_or_checkpoint	15729841					unknown	no	yes	pbhc
model_119000.onnx	/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/example/pretrained_horse_stance_pose_2/exported/model_119000.onnx	data_or_checkpoint	1476617					unknown	no	yes	pbhc
model_119000.pt	/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/example/pretrained_horse_stance_pose_2/model_119000.pt	data_or_checkpoint	15729975					unknown	no	yes	pbhc
model_33000.onnx	/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/example/pretrained_horse_stance_punch/exported/model_33000.onnx	data_or_checkpoint	1476617					unknown	no	yes	pbhc
model_33000.pt	/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/example/pretrained_horse_stance_punch/model_33000.pt	data_or_checkpoint	15729841					unknown	no	yes	pbhc
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/humanoidverse/README.md	documentation	7519					unknown	yes	no	pbhc; duplicate_name
dof_axis.npy	/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/humanoidverse/utils/motion_lib/dof_axis.npy	data_or_checkpoint	680					unknown	yes	no	pbhc; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/motion_source/README.md	documentation	1928					unknown	yes	no	pbhc; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/robot_motion_process/README.md	documentation	2754					unknown	yes	no	pbhc; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/smpl_retarget/README.md	documentation	2635					unknown	yes	no	pbhc; duplicate_name
shape_optimized_neutral.pkl	/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/smpl_retarget/mink_retarget/shape_optimized_neutral.pkl	data_or_checkpoint	710					unknown	no	yes	pbhc
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/smpl_retarget/poselib/README.md	documentation	1466					unknown	yes	no	pbhc; duplicate_name
shape_optimized_v1.pkl	/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/smpl_retarget/retargeted_motion_data/phc/shape_optimized_v1.pkl	data_or_checkpoint	710					unknown	no	yes	pbhc
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/PBHC/smpl_vis/README.md	documentation	1564					unknown	yes	no	pbhc; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/diffuser/README.md	documentation	13272					unknown	yes	no	diffuser; duplicate_name
10_nvidia.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/diffuser/azure/files/10_nvidia.json	data_or_checkpoint	113					unknown	no	yes	diffuser
mjkey.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/diffuser/azure/files/mjkey.txt	documentation	766					unknown	no	yes	diffuser
000021.npy	/mnt/infini-data/test/BeyondMimic/download/reference_code/diffusion-motion-inbetweening/dataset/000021.npy	data_or_checkpoint	224768					unknown	yes	yes	duplicate_name
Mean_abs_3d.npy	/mnt/infini-data/test/BeyondMimic/download/reference_code/diffusion-motion-inbetweening/dataset/HumanML3D_abs/Mean_abs_3d.npy	data_or_checkpoint	1180					unknown	yes	yes	duplicate_name
Std_abs_3d.npy	/mnt/infini-data/test/BeyondMimic/download/reference_code/diffusion-motion-inbetweening/dataset/HumanML3D_abs/Std_abs_3d.npy	data_or_checkpoint	1180					unknown	yes	yes	duplicate_name
inv_rand_proj.npy	/mnt/infini-data/test/BeyondMimic/download/reference_code/diffusion-motion-inbetweening/dataset/inv_rand_proj.npy	data_or_checkpoint	276804					unknown	yes	yes	duplicate_name
kit_mean.npy	/mnt/infini-data/test/BeyondMimic/download/reference_code/diffusion-motion-inbetweening/dataset/kit_mean.npy	data_or_checkpoint	2136					unknown	yes	yes	duplicate_name
kit_std.npy	/mnt/infini-data/test/BeyondMimic/download/reference_code/diffusion-motion-inbetweening/dataset/kit_std.npy	data_or_checkpoint	2136					unknown	yes	yes	duplicate_name
rand_proj.npy	/mnt/infini-data/test/BeyondMimic/download/reference_code/diffusion-motion-inbetweening/dataset/rand_proj.npy	data_or_checkpoint	276804					unknown	yes	yes	duplicate_name
t2m_mean.npy	/mnt/infini-data/test/BeyondMimic/download/reference_code/diffusion-motion-inbetweening/dataset/t2m_mean.npy	data_or_checkpoint	2232					unknown	yes	yes	duplicate_name
t2m_std.npy	/mnt/infini-data/test/BeyondMimic/download/reference_code/diffusion-motion-inbetweening/dataset/t2m_std.npy	data_or_checkpoint	2232					unknown	yes	yes	duplicate_name
SMPL_downsample_index.pkl	/mnt/infini-data/test/BeyondMimic/download/reference_code/diffusion-motion-inbetweening/visualize/joints2smpl/smpl_models/SMPL_downsample_index.pkl	data_or_checkpoint	3556					unknown	yes	yes	duplicate_name
gmm_08.pkl	/mnt/infini-data/test/BeyondMimic/download/reference_code/diffusion-motion-inbetweening/visualize/joints2smpl/smpl_models/gmm_08.pkl	data_or_checkpoint	839182					unknown	yes	yes	duplicate_name
neutral_smpl_mean_params.h5	/mnt/infini-data/test/BeyondMimic/download/reference_code/diffusion-motion-inbetweening/visualize/joints2smpl/smpl_models/neutral_smpl_mean_params.h5	data_or_checkpoint	4848					unknown	yes	yes	duplicate_name
smplx_parts_segm.pkl	/mnt/infini-data/test/BeyondMimic/download/reference_code/diffusion-motion-inbetweening/visualize/joints2smpl/smpl_models/smplx_parts_segm.pkl	data_or_checkpoint	1323223					unknown	yes	yes	duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/guided-motion-diffusion/README.md	documentation	12188					unknown	yes	no	guided-motion-diffusion; duplicate_name
example_action_names_humanact12.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/guided-motion-diffusion/assets/example_action_names_humanact12.txt	documentation	22					unknown	yes	yes	guided-motion-diffusion; duplicate_name
example_action_names_uestc.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/guided-motion-diffusion/assets/example_action_names_uestc.txt	documentation	130					unknown	yes	yes	guided-motion-diffusion; duplicate_name
example_text_prompts.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/guided-motion-diffusion/assets/example_text_prompts.txt	documentation	431					unknown	yes	yes	guided-motion-diffusion; duplicate_name
template_joints.npy	/mnt/infini-data/test/BeyondMimic/download/reference_code/guided-motion-diffusion/assets/template_joints.npy	data_or_checkpoint	31808					unknown	no	yes	guided-motion-diffusion
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/guided-motion-diffusion/body_models/README.md	documentation	77					unknown	yes	no	guided-motion-diffusion; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/guided-motion-diffusion/data_loaders/humanml/README.md	documentation	71					unknown	yes	no	guided-motion-diffusion; duplicate_name
000021.npy	/mnt/infini-data/test/BeyondMimic/download/reference_code/guided-motion-diffusion/dataset/000021.npy	data_or_checkpoint	224768					unknown	yes	no	guided-motion-diffusion; duplicate_name
Mean_abs_3d.npy	/mnt/infini-data/test/BeyondMimic/download/reference_code/guided-motion-diffusion/dataset/HumanML3D_abs/Mean_abs_3d.npy	data_or_checkpoint	1180					unknown	yes	no	guided-motion-diffusion; duplicate_name
Std_abs_3d.npy	/mnt/infini-data/test/BeyondMimic/download/reference_code/guided-motion-diffusion/dataset/HumanML3D_abs/Std_abs_3d.npy	data_or_checkpoint	1180					unknown	yes	no	guided-motion-diffusion; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/guided-motion-diffusion/dataset/README.md	documentation	345					unknown	yes	no	guided-motion-diffusion; duplicate_name
humanml_opt.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/guided-motion-diffusion/dataset/humanml_opt.txt	documentation	1098					unknown	yes	yes	guided-motion-diffusion; duplicate_name
inv_rand_proj.npy	/mnt/infini-data/test/BeyondMimic/download/reference_code/guided-motion-diffusion/dataset/inv_rand_proj.npy	data_or_checkpoint	276804					unknown	yes	no	guided-motion-diffusion; duplicate_name
kit_mean.npy	/mnt/infini-data/test/BeyondMimic/download/reference_code/guided-motion-diffusion/dataset/kit_mean.npy	data_or_checkpoint	2136					unknown	yes	no	guided-motion-diffusion; duplicate_name
kit_opt.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/guided-motion-diffusion/dataset/kit_opt.txt	documentation	1100					unknown	yes	yes	guided-motion-diffusion; duplicate_name
kit_std.npy	/mnt/infini-data/test/BeyondMimic/download/reference_code/guided-motion-diffusion/dataset/kit_std.npy	data_or_checkpoint	2136					unknown	yes	no	guided-motion-diffusion; duplicate_name
rand_proj.npy	/mnt/infini-data/test/BeyondMimic/download/reference_code/guided-motion-diffusion/dataset/rand_proj.npy	data_or_checkpoint	276804					unknown	yes	no	guided-motion-diffusion; duplicate_name
t2m_mean.npy	/mnt/infini-data/test/BeyondMimic/download/reference_code/guided-motion-diffusion/dataset/t2m_mean.npy	data_or_checkpoint	2232					unknown	yes	no	guided-motion-diffusion; duplicate_name
t2m_std.npy	/mnt/infini-data/test/BeyondMimic/download/reference_code/guided-motion-diffusion/dataset/t2m_std.npy	data_or_checkpoint	2232					unknown	yes	no	guided-motion-diffusion; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/guided-motion-diffusion/visualize/joints2smpl/README.md	documentation	1862					unknown	yes	no	guided-motion-diffusion; duplicate_name
SMPL_downsample_index.pkl	/mnt/infini-data/test/BeyondMimic/download/reference_code/guided-motion-diffusion/visualize/joints2smpl/smpl_models/SMPL_downsample_index.pkl	data_or_checkpoint	3556					unknown	yes	no	guided-motion-diffusion; duplicate_name
gmm_08.pkl	/mnt/infini-data/test/BeyondMimic/download/reference_code/guided-motion-diffusion/visualize/joints2smpl/smpl_models/gmm_08.pkl	data_or_checkpoint	839182					unknown	yes	no	guided-motion-diffusion; duplicate_name
neutral_smpl_mean_params.h5	/mnt/infini-data/test/BeyondMimic/download/reference_code/guided-motion-diffusion/visualize/joints2smpl/smpl_models/neutral_smpl_mean_params.h5	data_or_checkpoint	4848					unknown	yes	no	guided-motion-diffusion; duplicate_name
smplx_parts_segm.pkl	/mnt/infini-data/test/BeyondMimic/download/reference_code/guided-motion-diffusion/visualize/joints2smpl/smpl_models/smplx_parts_segm.pkl	data_or_checkpoint	1323223					unknown	yes	no	guided-motion-diffusion; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/latent-diffusion/README.md	documentation	22034					unknown	yes	no	latent-diffusion; duplicate_name
sample_0.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/latent-diffusion/data/example_conditioning/text_conditional/sample_0.txt	documentation	21					unknown	no	yes	latent-diffusion
imagenet_clsidx_to_label.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/latent-diffusion/data/imagenet_clsidx_to_label.txt	documentation	31562					unknown	no	yes	latent-diffusion
commit-push-pr.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/mjlab/.claude/commands/commit-push-pr.md	documentation	814					unknown	no	yes	mjlab
update-mjwarp.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/mjlab/.claude/commands/update-mjwarp.md	documentation	1017					unknown	no	yes	mjlab
settings.json	/mnt/infini-data/test/BeyondMimic/download/reference_code/mjlab/.claude/settings.json	data_or_checkpoint	691					unknown	no	yes	mjlab
AGENTS.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/mjlab/AGENTS.md	documentation	9					unknown	no	yes	mjlab
CLAUDE.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/mjlab/CLAUDE.md	documentation	2144					unknown	yes	no	mjlab; duplicate_name
CONTRIBUTING.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/mjlab/CONTRIBUTING.md	documentation	1066					unknown	yes	yes	mjlab; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/mjlab/README.md	documentation	5345					unknown	yes	no	mjlab; duplicate_name
RELEASING.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/mjlab/RELEASING.md	documentation	1864					unknown	no	yes	mjlab
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/mjlab/scripts/benchmarks/README.md	documentation	2018					unknown	yes	no	mjlab; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/mjlab/scripts/benchmarks/systemd/README.md	documentation	1879					unknown	yes	no	mjlab; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/mjlab/scripts/cloud/README.md	documentation	148					unknown	yes	no	mjlab; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/mjlab/src/mjlab/asset_zoo/README.md	documentation	442					unknown	yes	no	mjlab; duplicate_name
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/mjlab/src/mjlab/terrains/README.md	documentation	181					unknown	yes	no	mjlab; duplicate_name
DiP.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/motion-diffusion-model/DiP.md	documentation	5972					unknown	no	yes	motion-diffusion-model
README.md	/mnt/infini-data/test/BeyondMimic/download/reference_code/motion-diffusion-model/README.md	documentation	19578					unknown	yes	no	motion-diffusion-model; duplicate_name
example_action_names_humanact12.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/motion-diffusion-model/assets/example_action_names_humanact12.txt	documentation	22					unknown	yes	no	motion-diffusion-model; duplicate_name
example_action_names_uestc.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/motion-diffusion-model/assets/example_action_names_uestc.txt	documentation	130					unknown	yes	no	motion-diffusion-model; duplicate_name
example_dynamic_text_prompts.txt	/mnt/infini-data/test/BeyondMimic/download/reference_code/motion-diffusion-model/assets/example_dynamic_text_prompts.txt	documentation	574					unknown	no	yes	motion-diffusion-model
